scheme,vehicles,seed,access,compute,count,share,condition_id,condition,condition_index
AAI-CDOS,25,2029,leo,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
AAI-CDOS,25,2029,leo,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
AAI-CDOS,25,2029,leo,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
Single Domain,25,2029,ground,ground,125,0.027777777777777776,uav_blockage,UAV blockage,3
Single Domain,25,2029,ground,ground,109,0.02422222222222222,uav_blockage,UAV blockage,3
Single Domain,25,2029,leo,sat,4266,0.948,uav_blockage,UAV blockage,3
Independent Agents,25,2029,ground,ground,45,0.01,uav_blockage,UAV blockage,3
Independent Agents,25,2029,ground,ground,37,0.008222222222222223,uav_blockage,UAV blockage,3
Independent Agents,25,2029,ground,sat,152,0.033777777777777775,uav_blockage,UAV blockage,3
Independent Agents,25,2029,leo,ground,939,0.20866666666666667,uav_blockage,UAV blockage,3
Independent Agents,25,2029,leo,ground,1009,0.2242222222222222,uav_blockage,UAV blockage,3
Independent Agents,25,2029,leo,sat,2311,0.5135555555555555,uav_blockage,UAV blockage,3
Independent Agents,25,2029,leo,uav,3,0.0006666666666666666,uav_blockage,UAV blockage,3
Independent Agents,25,2029,leo,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
Independent Agents,25,2029,leo,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
Independent Agents,25,2029,leo,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
Independent Agents,25,2029,leo,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
One-Shot LLM,25,2029,ground,ground,214,0.04755555555555555,uav_blockage,UAV blockage,3
One-Shot LLM,25,2029,ground,ground,177,0.03933333333333333,uav_blockage,UAV blockage,3
One-Shot LLM,25,2029,ground,sat,202,0.04488888888888889,uav_blockage,UAV blockage,3
One-Shot LLM,25,2029,leo,sat,3907,0.8682222222222222,uav_blockage,UAV blockage,3
AAI-CDOS,25,2030,ground,ground,24,0.005333333333333333,uav_blockage,UAV blockage,3
AAI-CDOS,25,2030,ground,ground,30,0.006666666666666667,uav_blockage,UAV blockage,3
AAI-CDOS,25,2030,ground,sat,24,0.005333333333333333,uav_blockage,UAV blockage,3
AAI-CDOS,25,2030,leo,ground,1441,0.32022222222222224,uav_blockage,UAV blockage,3
AAI-CDOS,25,2030,leo,ground,1416,0.31466666666666665,uav_blockage,UAV blockage,3
AAI-CDOS,25,2030,leo,sat,1560,0.3466666666666667,uav_blockage,UAV blockage,3
AAI-CDOS,25,2030,leo,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
AAI-CDOS,25,2030,leo,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
AAI-CDOS,25,2030,leo,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
AAI-CDOS,25,2030,leo,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
AAI-CDOS,25,2030,leo,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
Single Domain,25,2030,ground,ground,35,0.0077777777777777776,uav_blockage,UAV blockage,3
Single Domain,25,2030,ground,ground,29,0.0064444444444444445,uav_blockage,UAV blockage,3
Single Domain,25,2030,leo,sat,4436,0.9857777777777778,uav_blockage,UAV blockage,3
Independent Agents,25,2030,ground,ground,22,0.004888888888888889,uav_blockage,UAV blockage,3
Independent Agents,25,2030,ground,ground,15,0.0033333333333333335,uav_blockage,UAV blockage,3
Independent Agents,25,2030,ground,sat,27,0.006,uav_blockage,UAV blockage,3
Independent Agents,25,2030,leo,ground,966,0.21466666666666667,uav_blockage,UAV blockage,3
Independent Agents,25,2030,leo,ground,1032,0.22933333333333333,uav_blockage,UAV blockage,3
Independent Agents,25,2030,leo,sat,2436,0.5413333333333333,uav_blockage,UAV blockage,3
Independent Agents,25,2030,leo,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
Independent Agents,25,2030,leo,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
One-Shot LLM,25,2030,ground,ground,123,0.027333333333333334,uav_blockage,UAV blockage,3
One-Shot LLM,25,2030,ground,ground,121,0.02688888888888889,uav_blockage,UAV blockage,3
One-Shot LLM,25,2030,ground,sat,125,0.027777777777777776,uav_blockage,UAV blockage,3
One-Shot LLM,25,2030,leo,sat,4131,0.918,uav_blockage,UAV blockage,3
AAI-CDOS,25,2031,ground,ground,64,0.014222222222222223,uav_blockage,UAV blockage,3
AAI-CDOS,25,2031,ground,ground,60,0.013333333333333334,uav_blockage,UAV blockage,3
AAI-CDOS,25,2031,ground,sat,28,0.006222222222222222,uav_blockage,UAV blockage,3
AAI-CDOS,25,2031,leo,ground,1385,0.30777777777777776,uav_blockage,UAV blockage,3
AAI-CDOS,25,2031,leo,ground,1351,0.3002222222222222,uav_blockage,UAV blockage,3
AAI-CDOS,25,2031,leo,sat,1612,0.3582222222222222,uav_blockage,UAV blockage,3
Single Domain,25,2031,ground,ground,71,0.01577777777777778,uav_blockage,UAV blockage,3
Single Domain,25,2031,ground,ground,71,0.01577777777777778,uav_blockage,UAV blockage,3
Single Domain,25,2031,leo,sat,4358,0.9684444444444444,uav_blockage,UAV blockage,3
Independent Agents,25,2031,ground,ground,29,0.0064444444444444445,uav_blockage,UAV blockage,3
Independent Agents,25,2031,ground,ground,31,0.006888888888888889,uav_blockage,UAV blockage,3
Independent Agents,25,2031,ground,sat,82,0.018222222222222223,uav_blockage,UAV blockage,3
Independent Agents,25,2031,leo,ground,983,0.21844444444444444,uav_blockage,UAV blockage,3
Independent Agents,25,2031,leo,ground,956,0.21244444444444444,uav_blockage,UAV blockage,3
Independent Agents,25,2031,leo,sat,2381,0.5291111111111111,uav_blockage,UAV blockage,3
Independent Agents,25,2031,leo,uav,13,0.0028888888888888888,uav_blockage,UAV blockage,3
Independent Agents,25,2031,leo,uav,7,0.0015555555555555555,uav_blockage,UAV blockage,3
Independent Agents,25,2031,leo,uav,6,0.0013333333333333333,uav_blockage,UAV blockage,3
Independent Agents,25,2031,leo,uav,6,0.0013333333333333333,uav_blockage,UAV blockage,3
Independent Agents,25,2031,leo,uav,6,0.0013333333333333333,uav_blockage,UAV blockage,3
One-Shot LLM,25,2031,ground,ground,143,0.03177777777777778,uav_blockage,UAV blockage,3
One-Shot LLM,25,2031,ground,ground,164,0.036444444444444446,uav_blockage,UAV blockage,3
One-Shot LLM,25,2031,ground,sat,180,0.04,uav_blockage,UAV blockage,3
One-Shot LLM,25,2031,leo,sat,4013,0.8917777777777778,uav_blockage,UAV blockage,3
AAI-CDOS,25,2032,ground,ground,51,0.011333333333333334,uav_blockage,UAV blockage,3
AAI-CDOS,25,2032,ground,ground,48,0.010666666666666666,uav_blockage,UAV blockage,3
AAI-CDOS,25,2032,ground,sat,15,0.0033333333333333335,uav_blockage,UAV blockage,3
AAI-CDOS,25,2032,leo,ground,1399,0.3108888888888889,uav_blockage,UAV blockage,3
AAI-CDOS,25,2032,leo,ground,1443,0.32066666666666666,uav_blockage,UAV blockage,3
AAI-CDOS,25,2032,leo,sat,1540,0.3422222222222222,uav_blockage,UAV blockage,3
AAI-CDOS,25,2032,leo,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
AAI-CDOS,25,2032,leo,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
AAI-CDOS,25,2032,leo,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
AAI-CDOS,25,2032,leo,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
Single Domain,25,2032,ground,ground,38,0.008444444444444444,uav_blockage,UAV blockage,3
Single Domain,25,2032,ground,ground,52,0.011555555555555555,uav_blockage,UAV blockage,3
Single Domain,25,2032,leo,sat,4410,0.98,uav_blockage,UAV blockage,3
Independent Agents,25,2032,ground,ground,31,0.006888888888888889,uav_blockage,UAV blockage,3
Independent Agents,25,2032,ground,ground,20,0.0044444444444444444,uav_blockage,UAV blockage,3
Independent Agents,25,2032,ground,sat,39,0.008666666666666666,uav_blockage,UAV blockage,3
Independent Agents,25,2032,leo,ground,1137,0.25266666666666665,uav_blockage,UAV blockage,3
Independent Agents,25,2032,leo,ground,1108,0.24622222222222223,uav_blockage,UAV blockage,3
Independent Agents,25,2032,leo,sat,2139,0.47533333333333333,uav_blockage,UAV blockage,3
Independent Agents,25,2032,leo,uav,10,0.0022222222222222222,uav_blockage,UAV blockage,3
Independent Agents,25,2032,leo,uav,8,0.0017777777777777779,uav_blockage,UAV blockage,3
Independent Agents,25,2032,leo,uav,3,0.0006666666666666666,uav_blockage,UAV blockage,3
Independent Agents,25,2032,leo,uav,3,0.0006666666666666666,uav_blockage,UAV blockage,3
Independent Agents,25,2032,leo,uav,2,0.00044444444444444447,uav_blockage,UAV blockage,3
One-Shot LLM,25,2032,ground,ground,129,0.028666666666666667,uav_blockage,UAV blockage,3
One-Shot LLM,25,2032,ground,ground,136,0.030222222222222223,uav_blockage,UAV blockage,3
One-Shot LLM,25,2032,ground,sat,123,0.027333333333333334,uav_blockage,UAV blockage,3
One-Shot LLM,25,2032,leo,sat,4112,0.9137777777777778,uav_blockage,UAV blockage,3
AAI-CDOS,25,2033,ground,ground,120,0.02666666666666667,uav_blockage,UAV blockage,3
AAI-CDOS,25,2033,ground,ground,121,0.02688888888888889,uav_blockage,UAV blockage,3
AAI-CDOS,25,2033,ground,sat,85,0.01888888888888889,uav_blockage,UAV blockage,3
AAI-CDOS,25,2033,leo,ground,1422,0.316,uav_blockage,UAV blockage,3
AAI-CDOS,25,2033,leo,ground,1346,0.2991111111111111,uav_blockage,UAV blockage,3
AAI-CDOS,25,2033,leo,sat,1399,0.3108888888888889,uav_blockage,UAV blockage,3
AAI-CDOS,25,2033,leo,uav,2,0.00044444444444444447,uav_blockage,UAV blockage,3
AAI-CDOS,25,2033,leo,uav,2,0.00044444444444444447,uav_blockage,UAV blockage,3
AAI-CDOS,25,2033,leo,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
AAI-CDOS,25,2033,leo,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
AAI-CDOS,25,2033,leo,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
Single Domain,25,2033,ground,ground,240,0.05333333333333334,uav_blockage,UAV blockage,3
Single Domain,25,2033,ground,ground,64,0.014222222222222223,uav_blockage,UAV blockage,3
Single Domain,25,2033,leo,sat,4196,0.9324444444444444,uav_blockage,UAV blockage,3
Independent Agents,25,2033,ground,ground,48,0.010666666666666666,uav_blockage,UAV blockage,3
Independent Agents,25,2033,ground,ground,110,0.024444444444444446,uav_blockage,UAV blockage,3
Independent Agents,25,2033,ground,sat,144,0.032,uav_blockage,UAV blockage,3
Independent Agents,25,2033,ground,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
Independent Agents,25,2033,ground,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
Independent Agents,25,2033,leo,ground,959,0.2131111111111111,uav_blockage,UAV blockage,3
Independent Agents,25,2033,leo,ground,1038,0.23066666666666666,uav_blockage,UAV blockage,3
Independent Agents,25,2033,leo,sat,2191,0.48688888888888887,uav_blockage,UAV blockage,3
Independent Agents,25,2033,leo,uav,4,0.0008888888888888889,uav_blockage,UAV blockage,3
Independent Agents,25,2033,leo,uav,2,0.00044444444444444447,uav_blockage,UAV blockage,3
Independent Agents,25,2033,leo,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
Independent Agents,25,2033,leo,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
One-Shot LLM,25,2033,ground,ground,213,0.04733333333333333,uav_blockage,UAV blockage,3
One-Shot LLM,25,2033,ground,ground,212,0.04711111111111111,uav_blockage,UAV blockage,3
One-Shot LLM,25,2033,ground,sat,209,0.04644444444444444,uav_blockage,UAV blockage,3
One-Shot LLM,25,2033,leo,sat,3866,0.8591111111111112,uav_blockage,UAV blockage,3
AAI-CDOS,25,2034,ground,ground,75,0.016666666666666666,uav_blockage,UAV blockage,3
AAI-CDOS,25,2034,ground,ground,69,0.015333333333333332,uav_blockage,UAV blockage,3
AAI-CDOS,25,2034,ground,sat,21,0.004666666666666667,uav_blockage,UAV blockage,3
AAI-CDOS,25,2034,leo,ground,1473,0.3273333333333333,uav_blockage,UAV blockage,3
AAI-CDOS,25,2034,leo,ground,1401,0.31133333333333335,uav_blockage,UAV blockage,3
AAI-CDOS,25,2034,leo,sat,1453,0.3228888888888889,uav_blockage,UAV blockage,3
AAI-CDOS,25,2034,leo,uav,3,0.0006666666666666666,uav_blockage,UAV blockage,3
AAI-CDOS,25,2034,leo,uav,2,0.00044444444444444447,uav_blockage,UAV blockage,3
AAI-CDOS,25,2034,leo,uav,2,0.00044444444444444447,uav_blockage,UAV blockage,3
AAI-CDOS,25,2034,leo,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
Single Domain,25,2034,ground,ground,56,0.012444444444444444,uav_blockage,UAV blockage,3
Single Domain,25,2034,ground,ground,90,0.02,uav_blockage,UAV blockage,3
Single Domain,25,2034,leo,sat,4354,0.9675555555555555,uav_blockage,UAV blockage,3
Independent Agents,25,2034,ground,ground,31,0.006888888888888889,uav_blockage,UAV blockage,3
Independent Agents,25,2034,ground,ground,38,0.008444444444444444,uav_blockage,UAV blockage,3
Independent Agents,25,2034,ground,sat,75,0.016666666666666666,uav_blockage,UAV blockage,3
Independent Agents,25,2034,ground,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
Independent Agents,25,2034,ground,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
Independent Agents,25,2034,leo,ground,1016,0.22577777777777777,uav_blockage,UAV blockage,3
Independent Agents,25,2034,leo,ground,1041,0.23133333333333334,uav_blockage,UAV blockage,3
Independent Agents,25,2034,leo,sat,2277,0.506,uav_blockage,UAV blockage,3
Independent Agents,25,2034,leo,uav,9,0.002,uav_blockage,UAV blockage,3
Independent Agents,25,2034,leo,uav,6,0.0013333333333333333,uav_blockage,UAV blockage,3
Independent Agents,25,2034,leo,uav,3,0.0006666666666666666,uav_blockage,UAV blockage,3
Independent Agents,25,2034,leo,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
Independent Agents,25,2034,leo,uav,1,0.00022222222222222223,uav_blockage,UAV blockage,3
One-Shot LLM,25,2034,ground,ground,167,0.03711111111111111,uav_blockage,UAV blockage,3
One-Shot LLM,25,2034,ground,ground,137,0.030444444444444444,uav_blockage,UAV blockage,3
One-Shot LLM,25,2034,ground,sat,154,0.03422222222222222,uav_blockage,UAV blockage,3
One-Shot LLM,25,2034,leo,sat,4042,0.8982222222222223,uav_blockage,UAV blockage,3
AAI-CDOS,25,2035,ground,ground,76,0.016888888888888887,uav_blockage,UAV blockage,3
AAI-CDOS,25,2035,ground,ground,77,0.01711111111111111,uav_blockage,UAV blockage,3
AAI-CDOS,25,2035,ground,sat,40,0.008888888888888889,uav_blockage,UAV blockage,3
AAI-CDOS,25,2035,leo,ground,1362,0.30266666666666664,uav_blockage,UAV blockage,3
AAI-CDOS,25,2035,leo,ground,1350,0.3,uav_blockage,UAV blockage,3
AAI-CDOS,25,2035,leo,sat,1580,0.3511111111111111,uav_blockage,UAV blockage,3
AAI-CDOS,25,2035,leo,uav,4,0.0008888888888888889,uav_blockage,UAV blockage,3
AAI-CDOS,25,2035,leo,uav,4,0.0008888888888888889,uav_blockage,UAV blockage,3
AAI-CDOS,25,2035,leo,uav,3,0.0006666666666666666,uav_blockage,UAV blockage,3
AAI-CDOS,25,2035,leo,uav,2,0.00044444444444444447,uav_blockage,UAV blockage,3
AAI-CDOS,25,2035,leo,uav,2,0.00044444444444444447,uav_blockage,UAV blockage,3
Single Domain,25,2035,ground,ground,61,0.013555555555555555,uav_blockage,UAV blockage,3
Single Domain,25,2035,ground,ground,98,0.021777777777777778,uav_blockage,UAV blockage,3
Single Domain,25,2035,leo,sat,4341,0.9646666666666667,uav_blockage,UAV blockage,3
Independent Agents,25,2035,ground,ground,45,0.01,uav_blockage,UAV blockage,3
Independent Agents,25,2035,ground,ground,37,0.008222222222222223,uav_blockage,UAV blockage,3
Independent Agents,25,2035,ground,sat,77,0.01711111111111111,uav_blockage,UAV blockage,3
Independent Agents,25,2035,leo,ground,1052,0.23377777777777778,uav_blockage,UAV blockage,3
Independent Agents,25,2035,leo,ground,1024,0.22755555555555557,uav_blockage,UAV blockage,3
Independent Agents,25,2035,leo,sat,2246,0.4991111111111111,uav_blockage,UAV blockage,3
Independent Agents,25,2035,leo,uav,6,0.0013333333333333333,uav_blockage,UAV blockage,3
Independent Agents,25,2035,leo,uav,4,0.0008888888888888889,uav_blockage,UAV blockage,3
Independent Agents,25,2035,leo,uav,4,0.0008888888888888889,uav_blockage,UAV blockage,3
Independent Agents,25,2035,leo,uav,3,0.0006666666666666666,uav_blockage,UAV blockage,3
Independent Agents,25,2035,leo,uav,2,0.00044444444444444447,uav_blockage,UAV blockage,3
One-Shot LLM,25,2035,ground,ground,161,0.035777777777777776,uav_blockage,UAV blockage,3
One-Shot LLM,25,2035,ground,ground,152,0.033777777777777775,uav_blockage,UAV blockage,3
One-Shot LLM,25,2035,ground,sat,171,0.038,uav_blockage,UAV blockage,3
One-Shot LLM,25,2035,leo,sat,4016,0.8924444444444445,uav_blockage,UAV blockage,3
AAI-CDOS,25,2036,ground,ground,57,0.012666666666666666,uav_blockage,UAV blockage,3
AAI-CDOS,25,2036,ground,ground,48,0.010666666666666666,uav_blockage,UAV blockage,3
AAI-CDOS,25,2036,ground,sat,21,0.004666666666666667,uav_blockage,UAV blockage,3
AAI-CDOS,25,2036,leo,ground,1346,0.2991111111111111,uav_blockage,UAV blockage,3
AAI-CDOS,25,2036,leo,ground,1404,0.312,uav_blockage,UAV blockage,3
AAI-CDOS,25,2036,leo,sat,1609,0.35755555555555557,uav_blockage,UAV blockage,3
AAI-CDOS,25,2036,leo,uav,3,0.0006666666666666666,uav_blockage,UAV blockage,3
AAI-CDOS,25,2036,leo,uav,3,0.0006666666666666666,uav_blockage,UAV blockage,3
AAI-CDOS,25,2036,leo,uav,3,0.0006666666666666666,uav_blockage,UAV blockage,3
AAI-CDOS,25,2036,leo,uav,3,0.0006666666666666666,uav_blockage,UAV blockage,3
AAI-CDOS,25,2036,leo,uav,3,0.0006666666666666666,uav_blockage,UAV blockage,3
Single Domain,25,2036,ground,ground,38,0.008444444444444444,uav_blockage,UAV blockage,3
Single Domain,25,2036,ground,ground,65,0.014444444444444444,uav_blockage,UAV blockage,3
Single Domain,25,2036,leo,sat,4397,0.9771111111111112,uav_blockage,UAV blockage,3
Independent Agents,25,2036,ground,ground,17,0.003777777777777778,uav_blockage,UAV blockage,3
Independent Agents,25,2036,ground,ground,25,0.005555555555555556,uav_blockage,UAV blockage,3
Independent Agents,25,2036,ground,sat,61,0.013555555555555555,uav_blockage,UAV blockage,3
Independent Agents,25,2036,leo,ground,1027,0.22822222222222222,uav_blockage,UAV blockage,3
Independent Agents,25,2036,leo,ground,1024,0.22755555555555557,uav_blockage,UAV blockage,3
Independent Agents,25,2036,leo,sat,2316,0.5146666666666667,uav_blockage,UAV blockage,3
Independent Agents,25,2036,leo,uav,9,0.002,uav_blockage,UAV blockage,3
Independent Agents,25,2036,leo,uav,9,0.002,uav_blockage,UAV blockage,3
Independent Agents,25,2036,leo,uav,5,0.0011111111111111111,uav_blockage,UAV blockage,3
Independent Agents,25,2036,leo,uav,4,0.0008888888888888889,uav_blockage,UAV blockage,3
Independent Agents,25,2036,leo,uav,3,0.0006666666666666666,uav_blockage,UAV blockage,3
One-Shot LLM,25,2036,ground,ground,106,0.023555555555555555,uav_blockage,UAV blockage,3
One-Shot LLM,25,2036,ground,ground,149,0.03311111111111111,uav_blockage,UAV blockage,3
One-Shot LLM,25,2036,ground,sat,144,0.032,uav_blockage,UAV blockage,3
One-Shot LLM,25,2036,leo,sat,4101,0.9113333333333333,uav_blockage,UAV blockage,3
AAI-CDOS,25,2037,ground,ground,78,0.017333333333333333,uav_blockage,UAV blockage,3
