scheme,vehicles,seed,access,compute,count,share
AAI-CDOS,10,2039,ground,ground,1,0.0005555555555555556
AAI-CDOS,10,2039,ground,sat,6,0.0033333333333333335
AAI-CDOS,10,2039,leo,ground,208,0.11555555555555555
AAI-CDOS,10,2039,leo,ground,230,0.12777777777777777
AAI-CDOS,10,2039,leo,sat,521,0.28944444444444445
AAI-CDOS,10,2039,uav,ground,197,0.10944444444444444
AAI-CDOS,10,2039,uav,ground,189,0.105
AAI-CDOS,10,2039,uav,sat,447,0.24833333333333332
Single Domain,10,2039,ground,ground,9,0.005
Single Domain,10,2039,leo,sat,965,0.5361111111111111
Single Domain,10,2039,uav,uav,190,0.10555555555555556
Single Domain,10,2039,uav,uav,158,0.08777777777777777
Single Domain,10,2039,uav,uav,161,0.08944444444444444
Single Domain,10,2039,uav,uav,153,0.085
Single Domain,10,2039,uav,uav,164,0.09111111111111111
Independent Agents,10,2039,ground,ground,6,0.0033333333333333335
Independent Agents,10,2039,ground,sat,3,0.0016666666666666668
Independent Agents,10,2039,leo,ground,203,0.11277777777777778
Independent Agents,10,2039,leo,ground,178,0.09888888888888889
Independent Agents,10,2039,leo,sat,584,0.3244444444444444
Independent Agents,10,2039,uav,ground,92,0.051111111111111114
Independent Agents,10,2039,uav,ground,132,0.07333333333333333
Independent Agents,10,2039,uav,sat,602,0.33444444444444443
One-Shot LLM,10,2039,ground,ground,29,0.01611111111111111
One-Shot LLM,10,2039,ground,ground,21,0.011666666666666667
One-Shot LLM,10,2039,ground,sat,23,0.012777777777777779
One-Shot LLM,10,2039,leo,sat,821,0.45611111111111113
One-Shot LLM,10,2039,uav,ground,242,0.13444444444444445
One-Shot LLM,10,2039,uav,ground,255,0.14166666666666666
One-Shot LLM,10,2039,uav,sat,387,0.215
One-Shot LLM,10,2039,uav,uav,1,0.0005555555555555556
One-Shot LLM,10,2039,uav,uav,6,0.0033333333333333335
One-Shot LLM,10,2039,uav,uav,5,0.002777777777777778
One-Shot LLM,10,2039,uav,uav,3,0.0016666666666666668
One-Shot LLM,10,2039,uav,uav,7,0.0038888888888888888
AAI-CDOS,10,2040,ground,ground,3,0.0016666666666666668
AAI-CDOS,10,2040,ground,ground,5,0.002777777777777778
AAI-CDOS,10,2040,ground,sat,8,0.0044444444444444444
AAI-CDOS,10,2040,leo,ground,221,0.12277777777777778
AAI-CDOS,10,2040,leo,ground,224,0.12444444444444444
AAI-CDOS,10,2040,leo,sat,527,0.2927777777777778
AAI-CDOS,10,2040,uav,ground,207,0.115
AAI-CDOS,10,2040,uav,ground,197,0.10944444444444444
AAI-CDOS,10,2040,uav,sat,408,0.22666666666666666
Single Domain,10,2040,ground,ground,1,0.0005555555555555556
Single Domain,10,2040,ground,ground,15,0.008333333333333333
Single Domain,10,2040,leo,sat,984,0.5466666666666666
Single Domain,10,2040,uav,uav,158,0.08777777777777777
Single Domain,10,2040,uav,uav,160,0.08888888888888889
Single Domain,10,2040,uav,uav,157,0.08722222222222223
Single Domain,10,2040,uav,uav,161,0.08944444444444444
Single Domain,10,2040,uav,uav,164,0.09111111111111111
Independent Agents,10,2040,ground,ground,14,0.0077777777777777776
Independent Agents,10,2040,ground,sat,2,0.0011111111111111111
Independent Agents,10,2040,leo,ground,150,0.08333333333333333
Independent Agents,10,2040,leo,ground,187,0.10388888888888889
Independent Agents,10,2040,leo,sat,647,0.35944444444444446
Independent Agents,10,2040,uav,ground,227,0.12611111111111112
Independent Agents,10,2040,uav,ground,168,0.09333333333333334
Independent Agents,10,2040,uav,sat,405,0.225
One-Shot LLM,10,2040,ground,ground,27,0.015
One-Shot LLM,10,2040,ground,ground,23,0.012777777777777779
One-Shot LLM,10,2040,ground,sat,28,0.015555555555555555
One-Shot LLM,10,2040,leo,sat,809,0.4494444444444444
One-Shot LLM,10,2040,uav,ground,272,0.1511111111111111
One-Shot LLM,10,2040,uav,ground,245,0.1361111111111111
One-Shot LLM,10,2040,uav,sat,376,0.2088888888888889
One-Shot LLM,10,2040,uav,uav,4,0.0022222222222222222
One-Shot LLM,10,2040,uav,uav,3,0.0016666666666666668
One-Shot LLM,10,2040,uav,uav,4,0.0022222222222222222
One-Shot LLM,10,2040,uav,uav,1,0.0005555555555555556
One-Shot LLM,10,2040,uav,uav,8,0.0044444444444444444
AAI-CDOS,10,2041,ground,ground,10,0.005555555555555556
AAI-CDOS,10,2041,ground,ground,3,0.0016666666666666668
AAI-CDOS,10,2041,ground,sat,11,0.006111111111111111
AAI-CDOS,10,2041,leo,ground,210,0.11666666666666667
AAI-CDOS,10,2041,leo,ground,227,0.12611111111111112
AAI-CDOS,10,2041,leo,sat,532,0.29555555555555557
AAI-CDOS,10,2041,uav,ground,195,0.10833333333333334
AAI-CDOS,10,2041,uav,ground,175,0.09722222222222222
AAI-CDOS,10,2041,uav,sat,437,0.2427777777777778
Single Domain,10,2041,ground,ground,19,0.010555555555555556
Single Domain,10,2041,ground,ground,3,0.0016666666666666668
Single Domain,10,2041,leo,sat,972,0.54
Single Domain,10,2041,uav,uav,173,0.0961111111111111
Single Domain,10,2041,uav,uav,163,0.09055555555555556
Single Domain,10,2041,uav,uav,143,0.07944444444444444
Single Domain,10,2041,uav,uav,158,0.08777777777777777
Single Domain,10,2041,uav,uav,169,0.09388888888888888
Independent Agents,10,2041,ground,ground,2,0.0011111111111111111
Independent Agents,10,2041,ground,ground,3,0.0016666666666666668
Independent Agents,10,2041,ground,sat,17,0.009444444444444445
Independent Agents,10,2041,leo,ground,155,0.08611111111111111
Independent Agents,10,2041,leo,ground,198,0.11
Independent Agents,10,2041,leo,sat,619,0.3438888888888889
Independent Agents,10,2041,uav,ground,189,0.105
Independent Agents,10,2041,uav,ground,77,0.042777777777777776
Independent Agents,10,2041,uav,sat,540,0.3
One-Shot LLM,10,2041,ground,ground,30,0.016666666666666666
One-Shot LLM,10,2041,ground,ground,30,0.016666666666666666
One-Shot LLM,10,2041,ground,sat,21,0.011666666666666667
One-Shot LLM,10,2041,leo,sat,813,0.45166666666666666
One-Shot LLM,10,2041,uav,ground,262,0.14555555555555555
One-Shot LLM,10,2041,uav,ground,255,0.14166666666666666
One-Shot LLM,10,2041,uav,sat,372,0.20666666666666667
One-Shot LLM,10,2041,uav,uav,6,0.0033333333333333335
One-Shot LLM,10,2041,uav,uav,2,0.0011111111111111111
One-Shot LLM,10,2041,uav,uav,4,0.0022222222222222222
One-Shot LLM,10,2041,uav,uav,4,0.0022222222222222222
One-Shot LLM,10,2041,uav,uav,1,0.0005555555555555556
AAI-CDOS,10,2042,ground,ground,4,0.0022222222222222222
AAI-CDOS,10,2042,ground,sat,3,0.0016666666666666668
AAI-CDOS,10,2042,leo,ground,193,0.10722222222222222
AAI-CDOS,10,2042,leo,ground,184,0.10222222222222223
AAI-CDOS,10,2042,leo,sat,449,0.24944444444444444
AAI-CDOS,10,2042,uav,ground,182,0.10111111111111111
AAI-CDOS,10,2042,uav,ground,204,0.11333333333333333
AAI-CDOS,10,2042,uav,sat,581,0.3227777777777778
Single Domain,10,2042,ground,ground,1,0.0005555555555555556
Single Domain,10,2042,ground,ground,6,0.0033333333333333335
Single Domain,10,2042,leo,sat,841,0.4672222222222222
Single Domain,10,2042,uav,uav,183,0.10166666666666667
Single Domain,10,2042,uav,uav,185,0.10277777777777777
Single Domain,10,2042,uav,uav,196,0.10888888888888888
Single Domain,10,2042,uav,uav,196,0.10888888888888888
Single Domain,10,2042,uav,uav,192,0.10666666666666667
Independent Agents,10,2042,ground,ground,1,0.0005555555555555556
Independent Agents,10,2042,ground,ground,1,0.0005555555555555556
Independent Agents,10,2042,ground,sat,5,0.002777777777777778
Independent Agents,10,2042,leo,ground,146,0.0811111111111111
Independent Agents,10,2042,leo,ground,161,0.08944444444444444
Independent Agents,10,2042,leo,sat,534,0.2966666666666667
Independent Agents,10,2042,uav,ground,144,0.08
Independent Agents,10,2042,uav,ground,124,0.06888888888888889
Independent Agents,10,2042,uav,sat,684,0.38
One-Shot LLM,10,2042,ground,ground,31,0.017222222222222222
One-Shot LLM,10,2042,ground,ground,28,0.015555555555555555
One-Shot LLM,10,2042,ground,sat,25,0.013888888888888888
One-Shot LLM,10,2042,leo,sat,677,0.3761111111111111
One-Shot LLM,10,2042,uav,ground,290,0.16111111111111112
One-Shot LLM,10,2042,uav,ground,285,0.15833333333333333
One-Shot LLM,10,2042,uav,sat,446,0.2477777777777778
One-Shot LLM,10,2042,uav,uav,2,0.0011111111111111111
One-Shot LLM,10,2042,uav,uav,7,0.0038888888888888888
One-Shot LLM,10,2042,uav,uav,3,0.0016666666666666668
One-Shot LLM,10,2042,uav,uav,3,0.0016666666666666668
One-Shot LLM,10,2042,uav,uav,3,0.0016666666666666668
AAI-CDOS,10,2043,ground,ground,3,0.0016666666666666668
AAI-CDOS,10,2043,ground,ground,1,0.0005555555555555556
AAI-CDOS,10,2043,ground,sat,10,0.005555555555555556
AAI-CDOS,10,2043,leo,ground,121,0.06722222222222222
AAI-CDOS,10,2043,leo,ground,144,0.08
AAI-CDOS,10,2043,leo,sat,358,0.1988888888888889
AAI-CDOS,10,2043,uav,ground,246,0.13666666666666666
AAI-CDOS,10,2043,uav,ground,230,0.12777777777777777
AAI-CDOS,10,2043,uav,sat,687,0.38166666666666665
Single Domain,10,2043,ground,ground,3,0.0016666666666666668
Single Domain,10,2043,ground,ground,11,0.006111111111111111
Single Domain,10,2043,leo,sat,624,0.3466666666666667
Single Domain,10,2043,uav,uav,231,0.12833333333333333
Single Domain,10,2043,uav,uav,212,0.11777777777777777
Single Domain,10,2043,uav,uav,240,0.13333333333333333
Single Domain,10,2043,uav,uav,239,0.13277777777777777
Single Domain,10,2043,uav,uav,240,0.13333333333333333
Independent Agents,10,2043,ground,ground,5,0.002777777777777778
Independent Agents,10,2043,ground,ground,4,0.0022222222222222222
Independent Agents,10,2043,ground,sat,5,0.002777777777777778
Independent Agents,10,2043,leo,ground,86,0.04777777777777778
Independent Agents,10,2043,leo,ground,132,0.07333333333333333
Independent Agents,10,2043,leo,sat,406,0.22555555555555556
Independent Agents,10,2043,uav,ground,248,0.13777777777777778
Independent Agents,10,2043,uav,ground,177,0.09833333333333333
Independent Agents,10,2043,uav,sat,737,0.40944444444444444
One-Shot LLM,10,2043,ground,ground,35,0.019444444444444445
One-Shot LLM,10,2043,ground,ground,27,0.015
One-Shot LLM,10,2043,ground,sat,28,0.015555555555555555
One-Shot LLM,10,2043,leo,sat,530,0.29444444444444445
One-Shot LLM,10,2043,uav,ground,326,0.1811111111111111
One-Shot LLM,10,2043,uav,ground,331,0.18388888888888888
One-Shot LLM,10,2043,uav,sat,509,0.2827777777777778
One-Shot LLM,10,2043,uav,uav,3,0.0016666666666666668
One-Shot LLM,10,2043,uav,uav,2,0.0011111111111111111
One-Shot LLM,10,2043,uav,uav,3,0.0016666666666666668
One-Shot LLM,10,2043,uav,uav,4,0.0022222222222222222
One-Shot LLM,10,2043,uav,uav,2,0.0011111111111111111
AAI-CDOS,10,2044,ground,ground,9,0.005
AAI-CDOS,10,2044,ground,ground,8,0.0044444444444444444
AAI-CDOS,10,2044,ground,sat,16,0.008888888888888889
AAI-CDOS,10,2044,leo,ground,150,0.08333333333333333
AAI-CDOS,10,2044,leo,ground,146,0.0811111111111111
AAI-CDOS,10,2044,leo,sat,380,0.2111111111111111
AAI-CDOS,10,2044,uav,ground,238,0.1322222222222222
AAI-CDOS,10,2044,uav,ground,240,0.13333333333333333
AAI-CDOS,10,2044,uav,sat,613,0.34055555555555556
Single Domain,10,2044,ground,ground,17,0.009444444444444445
Single Domain,10,2044,ground,ground,15,0.008333333333333333
Single Domain,10,2044,leo,sat,675,0.375
Single Domain,10,2044,uav,uav,206,0.11444444444444445
Single Domain,10,2044,uav,uav,229,0.1272222222222222
Single Domain,10,2044,uav,uav,209,0.11611111111111111
Single Domain,10,2044,uav,uav,214,0.11888888888888889
Single Domain,10,2044,uav,uav,235,0.13055555555555556
Independent Agents,10,2044,ground,ground,10,0.005555555555555556
Independent Agents,10,2044,ground,ground,3,0.0016666666666666668
Independent Agents,10,2044,ground,sat,19,0.010555555555555556
Independent Agents,10,2044,leo,ground,107,0.059444444444444446
Independent Agents,10,2044,leo,ground,79,0.04388888888888889
Independent Agents,10,2044,leo,sat,489,0.27166666666666667
Independent Agents,10,2044,uav,ground,174,0.09666666666666666
Independent Agents,10,2044,uav,ground,238,0.1322222222222222
Independent Agents,10,2044,uav,sat,681,0.37833333333333335
One-Shot LLM,10,2044,ground,ground,45,0.025
One-Shot LLM,10,2044,ground,ground,30,0.016666666666666666
One-Shot LLM,10,2044,ground,sat,44,0.024444444444444446
One-Shot LLM,10,2044,leo,sat,552,0.30666666666666664
One-Shot LLM,10,2044,uav,ground,322,0.17888888888888888
One-Shot LLM,10,2044,uav,ground,293,0.16277777777777777
One-Shot LLM,10,2044,uav,sat,493,0.2738888888888889
One-Shot LLM,10,2044,uav,uav,8,0.0044444444444444444
One-Shot LLM,10,2044,uav,uav,2,0.0011111111111111111
One-Shot LLM,10,2044,uav,uav,3,0.0016666666666666668
One-Shot LLM,10,2044,uav,uav,6,0.0033333333333333335
One-Shot LLM,10,2044,uav,uav,2,0.0011111111111111111
AAI-CDOS,10,2045,ground,ground,3,0.0016666666666666668
AAI-CDOS,10,2045,ground,ground,4,0.0022222222222222222
AAI-CDOS,10,2045,ground,sat,15,0.008333333333333333
AAI-CDOS,10,2045,leo,ground,131,0.07277777777777777
AAI-CDOS,10,2045,leo,ground,134,0.07444444444444444
AAI-CDOS,10,2045,leo,sat,386,0.21444444444444444
AAI-CDOS,10,2045,uav,ground,239,0.13277777777777777
AAI-CDOS,10,2045,uav,ground,214,0.11888888888888889
AAI-CDOS,10,2045,uav,sat,674,0.37444444444444447
Single Domain,10,2045,ground,ground,20,0.011111111111111112
Single Domain,10,2045,ground,ground,2,0.0011111111111111111
Single Domain,10,2045,leo,sat,658,0.3655555555555556
Single Domain,10,2045,uav,uav,226,0.12555555555555556
Single Domain,10,2045,uav,uav,230,0.12777777777777777
Single Domain,10,2045,uav,uav,242,0.13444444444444445
Single Domain,10,2045,uav,uav,218,0.12111111111111111
Single Domain,10,2045,uav,uav,204,0.11333333333333333
Independent Agents,10,2045,ground,ground,4,0.0022222222222222222
Independent Agents,10,2045,ground,ground,7,0.0038888888888888888
Independent Agents,10,2045,ground,sat,11,0.006111111111111111
Independent Agents,10,2045,leo,ground,94,0.052222222222222225
Independent Agents,10,2045,leo,ground,100,0.05555555555555555
Independent Agents,10,2045,leo,sat,464,0.2577777777777778
Independent Agents,10,2045,uav,ground,191,0.10611111111111111
Independent Agents,10,2045,uav,ground,179,0.09944444444444445
Independent Agents,10,2045,uav,sat,750,0.4166666666666667
One-Shot LLM,10,2045,ground,ground,31,0.017222222222222222
One-Shot LLM,10,2045,ground,ground,44,0.024444444444444446
One-Shot LLM,10,2045,ground,sat,38,0.021111111111111112
One-Shot LLM,10,2045,leo,sat,536,0.29777777777777775
One-Shot LLM,10,2045,uav,ground,319,0.17722222222222223
One-Shot LLM,10,2045,uav,ground,317,0.1761111111111111
One-Shot LLM,10,2045,uav,sat,495,0.275
One-Shot LLM,10,2045,uav,uav,5,0.002777777777777778
One-Shot LLM,10,2045,uav,uav,8,0.0044444444444444444
One-Shot LLM,10,2045,uav,uav,1,0.0005555555555555556
One-Shot LLM,10,2045,uav,uav,2,0.0011111111111111111
One-Shot LLM,10,2045,uav,uav,4,0.0022222222222222222
AAI-CDOS,10,2046,ground,ground,2,0.0011111111111111111
AAI-CDOS,10,2046,ground,ground,2,0.0011111111111111111
AAI-CDOS,10,2046,ground,sat,6,0.0033333333333333335
AAI-CDOS,10,2046,leo,ground,158,0.08777777777777777
AAI-CDOS,10,2046,leo,ground,168,0.09333333333333334
AAI-CDOS,10,2046,leo,sat,452,0.2511111111111111
AAI-CDOS,10,2046,uav,ground,223,0.1238888888888889
AAI-CDOS,10,2046,uav,ground,222,0.12333333333333334
AAI-CDOS,10,2046,uav,sat,567,0.315
Single Domain,10,2046,ground,ground,8,0.0044444444444444444
Single Domain,10,2046,ground,ground,2,0.0011111111111111111
Single Domain,10,2046,leo,sat,779,0.43277777777777776
Single Domain,10,2046,uav,uav,200,0.1111111111111111
Single Domain,10,2046,uav,uav,194,0.10777777777777778
Single Domain,10,2046,uav,uav,212,0.11777777777777777
Single Domain,10,2046,uav,uav,206,0.11444444444444445
Single Domain,10,2046,uav,uav,199,0.11055555555555556
Independent Agents,10,2046,ground,ground,3,0.0016666666666666668
Independent Agents,10,2046,ground,ground,1,0.0005555555555555556
Independent Agents,10,2046,ground,sat,6,0.0033333333333333335
Independent Agents,10,2046,leo,ground,119,0.0661111111111111
Independent Agents,10,2046,leo,ground,125,0.06944444444444445
Independent Agents,10,2046,leo,sat,535,0.2972222222222222
Independent Agents,10,2046,uav,ground,207,0.115
Independent Agents,10,2046,uav,ground,180,0.1
Independent Agents,10,2046,uav,sat,624,0.3466666666666667
One-Shot LLM,10,2046,ground,ground,18,0.01
One-Shot LLM,10,2046,ground,ground,22,0.012222222222222223
One-Shot LLM,10,2046,ground,sat,14,0.0077777777777777776
One-Shot LLM,10,2046,leo,sat,641,0.3561111111111111
One-Shot LLM,10,2046,uav,ground,313,0.1738888888888889
One-Shot LLM,10,2046,uav,ground,283,0.15722222222222224
One-Shot LLM,10,2046,uav,sat,494,0.27444444444444444
One-Shot LLM,10,2046,uav,uav,5,0.002777777777777778
One-Shot LLM,10,2046,uav,uav,2,0.0011111111111111111
One-Shot LLM,10,2046,uav,uav,3,0.0016666666666666668
One-Shot LLM,10,2046,uav,uav,5,0.002777777777777778
AAI-CDOS,10,2047,ground,ground,10,0.005555555555555556
AAI-CDOS,10,2047,ground,ground,7,0.0038888888888888888
AAI-CDOS,10,2047,ground,sat,30,0.016666666666666666
AAI-CDOS,10,2047,leo,ground,187,0.10388888888888889
AAI-CDOS,10,2047,leo,ground,190,0.10555555555555556
AAI-CDOS,10,2047,leo,sat,475,0.2638888888888889
AAI-CDOS,10,2047,uav,ground,209,0.11611111111111111
AAI-CDOS,10,2047,uav,ground,204,0.11333333333333333
AAI-CDOS,10,2047,uav,sat,488,0.27111111111111114
Single Domain,10,2047,ground,ground,49,0.02722222222222222
Single Domain,10,2047,leo,sat,872,0.48444444444444446
Single Domain,10,2047,uav,uav,177,0.09833333333333333
Single Domain,10,2047,uav,uav,175,0.09722222222222222
Single Domain,10,2047,uav,uav,176,0.09777777777777778
Single Domain,10,2047,uav,uav,187,0.10388888888888889
Single Domain,10,2047,uav,uav,164,0.09111111111111111
Independent Agents,10,2047,ground,ground,4,0.0022222222222222222
Independent Agents,10,2047,ground,ground,13,0.007222222222222222
Independent Agents,10,2047,ground,sat,32,0.017777777777777778
Independent Agents,10,2047,leo,ground,166,0.09222222222222222
Independent Agents,10,2047,leo,ground,113,0.06277777777777778
Independent Agents,10,2047,leo,sat,593,0.32944444444444443
Independent Agents,10,2047,uav,ground,102,0.056666666666666664
Independent Agents,10,2047,uav,ground,188,0.10444444444444445
Independent Agents,10,2047,uav,sat,589,0.32722222222222225
One-Shot LLM,10,2047,ground,ground,36,0.02
One-Shot LLM,10,2047,ground,ground,45,0.025
One-Shot LLM,10,2047,ground,sat,33,0.018333333333333333
One-Shot LLM,10,2047,leo,sat,734,0.4077777777777778
One-Shot LLM,10,2047,uav,ground,268,0.14888888888888888
One-Shot LLM,10,2047,uav,ground,269,0.14944444444444444
One-Shot LLM,10,2047,uav,sat,394,0.21888888888888888
One-Shot LLM,10,2047,uav,uav,4,0.0022222222222222222
One-Shot LLM,10,2047,uav,uav,4,0.0022222222222222222
One-Shot LLM,10,2047,uav,uav,8,0.0044444444444444444
One-Shot LLM,10,2047,uav,uav,1,0.0005555555555555556
One-Shot LLM,10,2047,uav,uav,4,0.0022222222222222222
AAI-CDOS,10,2048,ground,ground,4,0.0022222222222222222
AAI-CDOS,10,2048,ground,ground,5,0.002777777777777778
AAI-CDOS,10,2048,ground,sat,23,0.012777777777777779
AAI-CDOS,10,2048,leo,ground,156,0.08666666666666667
AAI-CDOS,10,2048,leo,ground,141,0.07833333333333334
AAI-CDOS,10,2048,leo,sat,373,0.20722222222222222
AAI-CDOS,10,2048,uav,ground,236,0.13111111111111112
AAI-CDOS,10,2048,uav,ground,272,0.1511111111111111
AAI-CDOS,10,2048,uav,sat,590,0.3277777777777778
Single Domain,10,2048,ground,ground,20,0.011111111111111112
Single Domain,10,2048,ground,ground,9,0.005
Single Domain,10,2048,leo,sat,686,0.3811111111111111
Single Domain,10,2048,uav,uav,223,0.1238888888888889
Single Domain,10,2048,uav,uav,226,0.12555555555555556
Single Domain,10,2048,uav,uav,213,0.11833333333333333
Single Domain,10,2048,uav,uav,204,0.11333333333333333
Single Domain,10,2048,uav,uav,219,0.12166666666666667
Independent Agents,10,2048,ground,ground,7,0.0038888888888888888
Independent Agents,10,2048,ground,ground,1,0.0005555555555555556
Independent Agents,10,2048,ground,sat,21,0.011666666666666667
Independent Agents,10,2048,leo,ground,126,0.07
Independent Agents,10,2048,leo,ground,108,0.06
